session,amplitude,sa,ss,pmf,presence,response_presence,reaction_time
1,11.6667,0.3834,-0.16184,1.25074,1,1,0.2525
1,11.6667,0.36513,0.16021,1.02179,0,0,0.3555
1,11.6667,0.36953,0.05782,1.38248,1,1,0.3425
1,11.6667,0.36581,-0.06163,1.51935,1,1,0.353
1,11.6667,0.36464,0.08857,0.8157,0,0,0.351
1,11.6667,0.36316,-0.12524,1.06304,1,1,0.3182
1,11.6667,0.38505,-0.03402,1.18583,1,0,0.3789
1,11.6667,0.36728,0.18466,0.87282,0,0,0.4589
1,11.6667,0.36382,0.03969,1.82301,1,1,0.3215
1,11.6667,0.38447,-0.01268,1.38103,1,1,0.3457
1,11.6667,0.37293,-0.00804,0.93139,0,0,0.5
1,11.6667,0.37108,0.16394,1.00316,0,0,0.5
1,11.6667,0.3776,-0.09551,1.36869,0,0,0.3565
1,11.6667,0.38575,0.15146,2.69608,1,0,0.4259
1,11.6667,0.36321,-0.13085,1.06866,1,0,0.4125
1,11.6667,0.38668,0.02546,1.27527,0,0,0.4153
1,11.6667,0.38213,-0.05775,1.22774,0,0,0.3731
1,11.6667,0.39308,0.1179,0.81399,1,1,0.2909
1,11.6667,0.36596,0.17675,0.84442,0,1,0.0
1,11.6667,0.36284,-0.09437,1.32535,0,0,0.4998
1,11.6667,0.40122,-0.10571,1.02632,1,1,0.32
1,11.6667,0.3985,-0.03312,0.88858,1,1,0.4866
1,11.6667,0.3947,-0.16471,0.99477,0,0,0.4132
1,11.6667,0.3879,-0.13345,1.12437,1,1,0.4032
1,11.6667,0.37601,0.05725,0.83548,0,0,0.3544
1,11.6667,0.39497,0.01171,1.21101,0,0,0.3604
1,11.6667,0.37577,-0.116,0.93767,1,1,0.4629
1,11.6667,0.37461,-0.09089,0.96621,0,1,0.0
1,11.6667,0.36703,0.00784,1.23064,1,1,0.3562
1,11.6667,0.3955,-0.09557,0.92389,0,0,0.3791
1,11.6667,0.38985,0.10471,0.8495,1,1,0.3113
1,11.6667,0.37819,-0.04468,0.83396,1,0,0.3039
1,11.6667,0.38161,0.19153,0.81221,0,0,0.2776
1,11.6667,0.38014,0.02415,1.10432,1,1,0.3783
1,11.6667,0.39349,-0.04296,1.31118,1,1,0.2896
1,11.6667,0.37801,-0.10347,0.89243,1,1,0.344
1,11.6667,0.36694,-0.08295,0.85378,0,0,0.2943
1,11.6667,0.36358,-0.06318,1.13745,0,0,0.4043
1,11.6667,0.36887,0.08327,0.95965,1,1,0.2896
1,5.8889,0.17749,0.01144,2.22851,1,1,0.3189
1,5.8889,0.17977,-0.00701,0.99502,1,0,0.401
1,5.8889,0.18508,0.03133,0.81112,1,1,0.2653
1,5.8889,0.17033,-0.00103,1.36124,0,0,0.282
1,5.8889,0.18097,0.0873,0.87122,0,0,0.2721
1,5.8889,0.17311,0.01861,1.21266,0,0,0.1643
1,5.8889,0.18348,0.08373,1.0197,0,0,0.1473
1,5.8889,0.18568,0.00813,0.96206,0,0,0.2184
1,5.8889,0.16919,-0.02624,0.97019,0,0,0.1391
1,5.8889,0.16886,-0.03338,0.84978,1,0,0.3
1,5.8889,0.18487,-0.00585,0.88452,0,0,0.1716
1,5.8889,0.18524,-0.04666,0.93651,0,0,0.1468
1,5.8889,0.17898,0.05507,0.92559,1,1,0.0981
1,5.8889,0.16767,-0.05638,0.92958,1,0,0.3295
1,5.8889,0.17568,0.01661,0.82567,0,0,0.2593
1,5.8889,0.18581,-0.01303,0.90909,1,0,0.2193
1,5.8889,0.17068,0.04538,1.2614,0,0,0.3079
1,5.8889,0.17769,0.06269,0.8624,1,0,0.188
1,5.8889,0.18308,-0.08203,2.37645,0,0,0.2388
1,5.8889,0.18466,-0.04331,0.77041,1,1,0.3039
1,5.8889,0.16874,0.0202,0.88916,1,0,0.1858
1,5.8889,0.17848,-0.00431,1.21105,1,1,0.2066
1,5.8889,0.1795,0.01868,0.81128,1,0,0.2583
1,5.8889,0.17724,-0.00676,0.94438,0,0,0.3255
1,5.8889,0.17829,0.01316,0.85681,1,1,0.2389
1,5.8889,0.17805,-0.1019,0.8143,1,1,0.2034
1,5.8889,0.16857,0.02497,4.25786,1,1,0.2655
1,5.8889,0.17074,-0.03429,1.29533,0,0,0.287
1,5.8889,0.17853,0.05753,0.96594,1,0,0.2841
1,5.8889,0.18481,0.03278,1.06104,1,1,0.263
1,5.8889,0.18379,-0.05173,0.81044,1,1,0.2239
1,5.8889,0.1865,-0.03907,1.67464,0,1,0.3411
1,5.8889,0.18549,0.0247,1.02651,0,0,0.441
1,5.8889,0.18389,0.02973,0.86955,1,1,0.345
1,5.8889,0.18251,-0.03147,0.79183,0,0,0.2672
1,5.8889,0.18556,0.03459,0.96121,1,1,0.3312
1,5.8889,0.18507,0.03259,1.30617,1,1,0.2755
1,5.8889,0.18378,-0.01363,1.42245,1,1,0.2574
1,5.8889,0.17141,-0.03884,0.92718,0,0,0.3244
1,5.8889,0.17864,0.00421,1.10284,0,0,0.2777
1,5.8889,0.18243,-0.01329,1.65312,0,1,0.2452
1,5.8889,0.1854,0.07518,0.83657,0,0,0.2937
1,5.8889,0.18152,-0.08296,1.04721,0,0,0.2453
1,5.8889,0.18107,-0.05339,1.56842,0,0,0.3974
1,5.8889,0.18177,-0.06815,0.81985,1,0,0.296
1,5.8889,0.18533,-0.07707,0.86056,0,1,0.4999
1,5.8889,0.1815,0.01431,1.68189,1,0,0.4999
1,5.8889,0.16988,0.04534,0.91055,0,0,0.0
1,5.8889,0.18532,0.0015,1.00071,0,0,0.2251
1,5.8889,0.17744,0.01881,0.7843,1,1,0.4827
1,5.8889,0.17101,0.00203,0.8824,0,0,0.3721
1,5.8889,0.18683,0.01578,0.86649,1,0,0.3624
1,5.8889,0.16933,0.01831,1.1349,1,1,0.2247
1,5.8889,0.18646,-0.06777,0.79523,0,0,0.3108
1,5.8889,0.1862,0.03546,0.92279,1,1,0.4998
1,5.8889,0.17089,0.02011,0.85124,1,1,0.3689
1,5.8889,0.17411,0.01096,0.88546,0,0,0.2824
1,5.8889,0.17493,0.07075,2.4441,1,1,0.3175
1,5.8889,0.17604,-0.05405,0.84322,0,0,0.215
1,5.8889,0.16845,-0.09384,0.847,0,1,0.2381
1,5.8889,0.17274,-0.03611,0.74668,1,1,0.4999
1,5.8889,0.1705,-0.02826,0.92024,1,0,0.3069
1,5.8889,0.1824,-0.06447,0.79199,1,1,0.3003
1,5.8889,0.17158,0.05065,1.15596,1,1,0.4827
1,5.8889,0.18006,0.00848,1.42247,1,1,0.3807
1,5.8889,0.16889,0.00522,1.67467,1,1,0.277
1,5.8889,0.18236,0.01244,3.32796,0,0,0.3772
1,5.8889,0.17094,-0.00613,0.87691,0,0,0.3272
1,5.8889,0.18052,-0.01155,0.85667,0,1,0.3096
1,5.8889,0.17439,0.06152,1.18925,0,0,0.3189
1,5.8889,0.17329,0.02036,0.89493,0,0,0.2933
1,5.8889,0.18219,-0.04676,0.91127,0,1,0.4122
1,5.8889,0.18049,0.06323,1.07598,0,0,0.3069
1,5.8889,0.18629,0.02697,0.84917,0,1,0.3365
1,5.8889,0.17943,0.02161,1.84309,0,0,0.3508
1,5.8889,0.1742,0.03127,0.91553,1,0,0.3901
1,5.8889,0.17445,-0.00175,1.28678,1,1,0.4203
1,5.8889,0.17864,0.01011,1.32637,1,1,0.2826
1,5.8889,0.17022,0.00922,1.24077,0,1,0.4808
1,5.8889,0.17931,-0.04523,1.05428,1,0,0.2711
1,5.8889,0.17636,-0.03171,1.3832,0,1,0.3012
1,5.8889,0.17391,0.00742,0.90614,0,0,0.3869
1,5.8889,0.1863,0.00089,0.83499,0,0,0.409
1,5.8889,0.16767,-0.00545,0.8491,1,0,0.376
1,5.8889,0.18435,-0.03534,1.21186,1,1,0.3182
1,5.8889,0.18129,-0.00316,0.87584,1,1,0.3245
1,5.8889,0.18262,0.03143,0.88387,1,1,0.4998
1,5.8889,0.17045,-0.02198,0.91078,1,1,0.4963
1,5.8889,0.17135,-0.00022,0.81769,1,1,0.3268
1,5.8889,0.17998,0.01364,0.81892,0,0,0.4456
1,5.8889,0.18277,0.04207,0.84199,1,1,0.4517
1,5.8889,0.18451,-0.03373,0.85182,0,0,0.4824
1,5.8889,0.18252,0.00894,0.96633,0,1,0.3442
1,5.8889,0.17253,-0.0109,0.91138,1,0,0.3942
1,5.8889,0.1854,0.07146,1.21414,0,0,0.3416
1,5.8889,0.1691,-0.06843,1.33865,1,1,0.4516
1,5.8889,0.17904,-0.06804,1.00359,0,0,0.4571
1,5.8889,0.17615,0.01656,0.96732,0,1,0.2732
1,5.8889,0.18295,-0.02541,0.78871,0,0,0.3493
1,5.8889,0.17498,-0.03344,0.81332,1,0,0.3584
1,5.8889,0.16796,-0.01445,0.95159,0,0,0.4302
1,5.8889,0.17643,-0.02328,0.87718,0,0,0.2686
1,5.8889,0.18259,0.01886,1.57053,0,0,0.2267
1,5.8889,0.17742,-0.04378,0.82706,0,0,0.4497
1,5.8889,0.16778,0.01785,0.72319,1,1,0.3475
1,5.8889,0.18238,-0.04581,0.99197,1,1,0.4654
1,5.8889,0.17512,0.01212,1.15744,1,1,0.304
1,5.8889,0.18339,0.02498,0.85037,0,1,0.3698
1,5.8889,0.17985,0.01792,0.78901,0,0,0.2239
1,5.8889,0.18197,0.06278,0.79845,0,1,0.3236
1,5.8889,0.17441,0.00601,0.88098,1,0,0.4346
1,5.8889,0.17979,0.05677,0.9254,1,1,0.4537
1,5.8889,0.17011,-0.00138,0.87627,0,0,0.2883
1,5.8889,0.18684,-0.01058,1.31313,1,1,0.3985
1,5.8889,0.17464,0.00963,4.49827,1,1,0.3086
1,5.8889,0.18134,-0.07145,0.89348,0,0,0.3464
1,5.8889,0.17132,-0.00384,0.93275,0,0,0.425
1,5.8889,0.1851,-0.02688,0.86907,0,0,0.3435
1,5.8889,0.18302,0.01713,0.92361,1,0,0.3576
1,5.8889,0.18447,0.03196,1.01696,1,1,0.2958
1,5.8889,0.17725,-0.04233,0.8028,1,0,0.3397
1,5.8889,0.17121,-0.01009,1.39466,0,0,0.346
1,5.8889,0.17562,0.02835,1.51115,1,1,0.4999
1,5.8889,0.17148,0.00049,0.94619,1,1,0.3186
1,5.8889,0.1766,-0.02809,1.02472,0,0,0.3513
1,5.8889,0.17997,-0.02445,0.84116,1,0,0.3376
1,5.8889,0.1817,-0.03636,1.05826,1,0,0.4019
1,5.8889,0.18468,-0.01165,1.08083,0,0,0.4217
1,5.8889,0.17641,0.00046,0.89854,0,0,0.4233
1,5.8889,0.18623,0.01324,0.93747,1,1,0.4999
1,5.8889,0.18631,-0.03358,1.23348,1,1,0.3717
1,5.8889,0.18259,-0.00308,1.06248,0,0,0.375
1,5.8889,0.17507,-0.02123,1.01967,0,0,0.3597
1,5.8889,0.16973,0.00294,1.73431,0,0,0.3738
1,5.8889,0.17836,0.00182,1.74446,0,0,0.4354
1,5.8889,0.17897,-0.11615,0.79989,1,0,0.3569
1,5.8889,0.17284,0.00887,0.87789,1,0,0.4156
1,5.8889,0.18162,-0.00531,0.80753,0,1,0.4295
1,5.8889,0.18451,0.00236,4.47322,1,1,0.3358
1,5.8889,0.16751,-0.00012,0.99555,1,1,0.4617
1,5.8889,0.17764,-0.01331,0.89836,1,1,0.2954
1,5.8889,0.17643,0.079,0.82002,0,0,0.3148
1,5.8889,0.17798,0.00048,0.89066,0,0,0.3529
1,5.8889,0.17099,-0.04078,0.79578,1,0,0.3538
1,5.8889,0.18669,-0.00986,0.97709,1,0,0.4455
1,5.8889,0.18517,0.01876,0.88246,1,1,0.4796
1,5.8889,0.17316,-0.03211,0.90109,0,0,0.4225
1,5.8889,0.18089,-0.02422,1.23512,1,1,0.4028
1,5.8889,0.18313,-0.01245,2.14617,0,0,0.4105
1,5.8889,0.16813,0.01247,0.87254,0,0,0.4333
1,5.8889,0.18208,0.06845,0.87402,0,0,0.2298
1,5.8889,0.17037,0.04458,0.81626,1,0,0.1966
1,5.8889,0.18482,0.07184,0.81303,0,0,0.2111
1,5.8889,0.17364,-0.00514,0.8578,1,0,0.233
1,5.8889,0.17359,0.01161,1.86848,1,0,0.2472
1,5.8889,0.18156,-0.02352,0.84726,1,1,0.2693
1,5.8889,0.17357,-0.06892,0.91946,0,0,0.2288
1,5.8889,0.17225,0.00106,1.12511,1,1,0.3311
1,5.8889,0.17025,0.04051,0.87528,1,1,0.22
1,5.8889,0.17452,0.01206,0.93453,0,0,0.2156
1,5.8889,0.16959,-0.04523,4.48051,1,1,0.4998
1,5.8889,0.18067,-0.00639,2.0912,0,0,0.29
1,5.8889,0.18621,0.0643,0.83169,0,0,0.2966
1,5.8889,0.17521,0.00915,2.06867,1,1,0.2584
1,5.8889,0.17767,-0.05862,0.84276,1,0,0.2655
1,5.8889,0.18256,0.01317,3.38936,0,0,0.2791
1,5.8889,0.17302,-0.01747,2.09062,1,0,0.2971
1,5.8889,0.17392,-0.00468,0.94773,1,1,0.3014
1,5.8889,0.18051,0.05398,1.14097,0,0,0.3077
1,5.8889,0.18532,-0.06086,1.11957,0,0,0.2743
1,5.8889,0.18622,0.02969,1.57093,1,1,0.2972
1,5.8889,0.17378,-0.01313,0.82661,0,0,0.34
1,5.8889,0.18264,0.06008,0.79155,0,1,0.3104
1,5.8889,0.1688,0.07856,0.91539,1,1,0.4998
1,5.8889,0.1849,0.06562,0.82982,1,0,0.251
1,5.8889,0.16798,-0.04621,0.76963,1,1,0.3289
1,5.8889,0.17009,0.00704,0.87025,1,1,0.4401
1,5.8889,0.18347,0.03469,0.94108,1,1,0.2703
1,5.8889,0.16849,-0.02923,1.6901,1,1,0.3877
1,5.8889,0.18051,0.05398,1.14097,0,0,0.2815
1,5.8889,0.17867,0.02026,0.90766,0,1,0.4177
1,5.8889,0.17629,-0.06172,0.80109,0,0,0.3981
1,5.8889,0.17867,-0.00808,1.17002,0,1,0.2963
1,5.8889,0.17359,-0.04991,1.07189,0,0,0.3574
1,5.8889,0.17624,0.05169,0.96608,0,0,0.4034
1,5.8889,0.1863,0.00089,0.83499,1,1,0.2825
1,5.8889,0.17524,-0.02865,1.29472,1,0,0.3049
1,5.8889,0.18049,0.03913,0.89051,0,1,0.2472
1,5.8889,0.16844,-0.04062,0.81153,0,0,0.2853
1,5.8889,0.17349,-0.01584,0.79639,0,0,0.3038
1,5.8889,0.18483,-0.05779,0.87145,1,0,0.3627
1,5.8889,0.17995,0.07023,0.86843,1,1,0.497
1,5.8889,0.17832,-0.00742,1.06883,1,1,0.382
1,5.8889,0.18288,-0.04589,5.14251,0,0,0.3267
1,5.8889,0.17961,0.0233,0.88258,0,1,0.4466
1,5.8889,0.17751,-0.01727,0.95949,0,0,0.3558
1,5.8889,0.182,-0.00539,0.84582,0,0,0.4981
1,5.8889,0.17599,-0.03674,1.14001,1,1,0.3532
1,5.8889,0.17736,0.00093,4.74358,0,0,0.3391
1,5.8889,0.17342,-0.04706,0.95338,1,1,0.4622
1,10.5556,0.36395,0.16636,0.8275,1,1,0.2515
1,10.5556,0.38047,0.01214,1.15593,0,0,0.253
1,10.5556,0.38641,0.09359,1.04326,1,1,0.3048
1,10.5556,0.37902,0.19994,0.95272,0,0,0.2078
1,10.5556,0.38718,-0.11417,0.89503,0,0,0.3153
1,10.5556,0.3697,0.16434,1.13657,0,0,0.2694
1,10.5556,0.36926,-0.11703,0.81373,1,0,0.2274
1,10.5556,0.36388,0.00045,1.54456,0,0,0.2193
1,10.5556,0.36972,-0.18448,0.85379,1,0,0.2024
1,10.5556,0.37186,0.05059,1.16026,1,0,0.2013
1,10.5556,0.36682,-0.1147,0.93997,0,0,0.2955
1,10.5556,0.3745,0.07172,1.36476,1,1,0.4999
1,10.5556,0.3661,-0.0962,1.9347,1,1,0.4278
1,10.5556,0.37307,0.06663,1.03464,0,0,0.3062
1,10.5556,0.37779,-0.04664,1.52734,0,0,0.3447
1,10.5556,0.36441,-0.01442,1.13799,1,0,0.3425
1,10.5556,0.37047,0.01715,1.18125,0,0,0.2769
1,10.5556,0.38529,-0.00834,2.35065,1,0,0.3797
1,10.5556,0.37203,-0.00607,1.86437,0,0,0.3543
1,10.5556,0.37625,0.15821,0.82468,0,1,0.3116
1,10.5556,0.38332,0.07205,0.98236,1,0,0.3306
1,10.5556,0.36327,-0.00266,1.00275,1,0,0.3051
1,10.5556,0.36387,0.02693,0.83176,0,0,0.3831
1,10.5556,0.39055,-0.09653,1.17607,1,1,0.2893
1,10.5556,0.3669,0.03656,0.99306,0,1,0.36
1,10.5556,0.39604,-0.03842,0.96551,0,1,0.3099
1,10.5556,0.3809,-0.08337,0.82193,1,0,0.4203
1,10.5556,0.38113,-0.11372,0.96066,0,1,0.4417
1,10.5556,0.36345,0.05281,1.46738,0,1,0.448
1,10.5556,0.37532,-0.00097,1.04942,0,0,0.4999
1,10.5556,0.38342,0.13651,0.88887,1,1,0.5
1,10.5556,0.39087,0.05666,0.78083,1,0,0.4754
1,10.5556,0.37526,-0.1216,0.86183,0,1,0.466
1,10.5556,0.38191,0.0074,1.27764,1,0,0.2959
1,10.5556,0.38677,-0.10306,0.75611,0,0,0.3029
1,10.5556,0.36137,-0.08706,1.17529,1,1,0.3925
1,10.5556,0.38516,0.11839,1.34844,1,1,0.3511
1,10.5556,0.37579,-0.08086,1.01849,1,1,0.4999
1,10.5556,0.40151,0.27961,0.91051,1,1,0.3366
1,10.5556,0.36566,-0.05886,1.23924,1,1,0.2215
1,10.5556,0.39311,0.1384,0.90891,0,0,0.3579
1,10.5556,0.38677,0.016,0.96235,1,0,0.2336
1,10.5556,0.38091,-0.02973,1.01668,1,1,0.4639
1,10.5556,0.37294,0.06556,2.24407,0,0,0.3023
1,10.5556,0.40018,-0.13279,2.15052,0,0,0.3888
1,10.5556,0.36614,0.03236,1.0166,1,0,0.39
1,10.5556,0.37615,0.09006,5.8511,1,1,0.3322
1,10.5556,0.3981,-0.01204,1.36124,0,0,0.3059
1,10.5556,0.38432,0.16191,1.3173,0,0,0.3447
1,10.5556,0.36142,0.14291,1.51034,0,1,0.3748
1,10.5556,0.374,-0.07223,0.8357,1,1,0.3004
1,10.5556,0.36319,-0.01667,0.99897,0,0,0.3012
1,10.5556,0.38693,0.07563,1.19398,1,1,0.3238
1,10.5556,0.38375,0.07162,0.91203,0,1,0.3064
1,10.5556,0.37638,-0.10635,1.13631,0,1,0.3524
1,10.5556,0.36731,0.07391,1.29443,0,0,0.3758
1,10.5556,0.37808,-0.0218,1.0884,0,0,0.4295
1,10.5556,0.36997,0.12518,0.78866,1,1,0.2796
1,10.5556,0.36731,0.01551,1.22068,1,1,0.323
1,10.5556,0.37075,-0.11694,0.83136,0,0,0.2491
1,10.5556,0.36308,0.17131,1.08414,1,1,0.2956
1,10.5556,0.37604,0.08686,2.02551,1,1,0.2846
1,10.5556,0.36695,0.04788,0.88435,0,0,0.3487
1,10.5556,0.39654,0.26337,0.83057,1,1,0.3127
1,10.5556,0.36729,0.10941,1.03615,0,0,0.3709
1,10.5556,0.36188,0.02015,1.16345,1,1,0.3092
1,10.5556,0.39783,-0.0582,0.90065,1,0,0.1796
1,10.5556,0.39218,0.12453,0.9101,1,0,0.3566
1,10.5556,0.37439,-0.00433,0.7964,0,1,0.3549
1,10.5556,0.36626,0.04462,1.4383,1,0,0.3932
1,10.5556,0.36291,0.13903,0.80537,1,1,0.3123
1,10.5556,0.39214,-0.1359,1.34619,0,0,0.3738
1,10.5556,0.38539,0.05548,1.32314,1,0,0.3167
1,10.5556,0.37172,-0.00317,1.39301,0,0,0.2597
1,10.5556,0.39771,0.15393,0.77817,1,1,0.2655
1,10.5556,0.37269,-0.13493,0.82002,1,0,0.4396
1,10.5556,0.39261,-0.05572,0.96692,1,0,0.2978
1,10.5556,0.38083,-0.02735,0.86459,0,0,0.3407
1,10.5556,0.37264,0.21174,5.31674,0,0,0.4027
1,10.5556,0.36559,0.00252,0.97225,0,0,0.3369
1,10.5556,0.36694,-0.08295,0.85378,1,0,0.2553
1,10.5556,0.36781,-0.15316,0.99663,1,1,0.2972
1,10.5556,0.37909,-0.14161,1.45424,0,1,0.3407
1,10.5556,0.39727,-0.08199,1.13316,1,1,0.2989
1,10.5556,0.37452,0.13111,0.86214,0,0,0.3212
1,10.5556,0.37879,-0.09471,0.79696,0,0,0.3337
1,10.5556,0.36591,-0.13643,1.27011,0,0,0.4287
1,10.5556,0.39676,-0.12161,0.93675,0,0,0.4127
1,10.5556,0.38835,0.0064,1.22779,1,1,0.4999
1,10.5556,0.39413,0.15091,0.94308,0,0,0.4092
1,10.5556,0.39264,-0.23986,1.14978,1,0,0.4055
1,10.5556,0.39529,-0.07994,1.20776,0,0,0.374
1,10.5556,0.38085,-0.10976,1.04967,1,1,0.386
1,10.5556,0.37898,0.17764,0.83765,0,0,0.4404
1,10.5556,0.39302,-0.07455,1.1865,1,1,0.2883
1,10.5556,0.39665,0.12021,1.15783,0,1,0.4705
1,10.5556,0.39351,-0.03157,1.63039,0,0,0.3327
1,10.5556,0.39818,-0.08196,0.92785,0,0,0.2656
1,10.5556,0.36202,0.07357,0.909,1,1,0.296
1,10.5556,0.38911,0.0365,0.94404,1,1,0.3462
1,10.5556,0.37927,-0.16836,0.75283,1,0,0.3648
1,10.5556,0.3678,0.05944,0.92464,1,1,0.2872
1,10.5556,0.39685,-0.10906,1.03992,0,0,0.2829
1,10.5556,0.3635,0.03545,0.85814,1,1,0.3638
1,10.5556,0.36975,-0.09522,0.90179,0,0,0.3259
1,10.5556,0.38893,0.14565,1.12059,1,1,0.191
1,10.5556,0.40163,0.18726,1.10022,1,1,0.2694
1,10.5556,0.36317,-0.07447,1.13541,1,1,0.2595
1,10.5556,0.4017,-0.10738,1.10351,0,0,0.271
1,10.5556,0.38033,0.04145,1.7782,0,0,0.333
1,10.5556,0.36464,0.07332,1.72476,1,1,0.3029
1,10.5556,0.37778,-0.1695,1.03722,0,0,0.2054
1,10.5556,0.36417,0.12281,0.8604,0,0,0.3003
1,10.5556,0.39597,0.06348,1.5314,1,1,0.3065
1,10.5556,0.37101,-0.03558,0.98192,1,0,0.2717
1,10.5556,0.37962,-0.02726,1.30171,1,0,0.306
1,10.5556,0.38706,0.09123,1.26417,1,1,0.2306
1,10.5556,0.36322,-0.14365,0.87108,0,0,0.3811
1,10.5556,0.38296,-0.02287,1.04382,1,1,0.5
1,10.5556,0.38604,0.03801,2.13844,0,0,0.3857
1,10.5556,0.38046,-0.01984,0.99879,0,1,0.3115
1,10.5556,0.36452,-0.00592,1.61989,0,0,0.2948
1,10.5556,0.38564,0.14525,1.29559,1,1,0.2447
1,10.5556,0.36179,-0.03787,2.17491,0,0,0.2476
1,10.5556,0.38046,0.0223,0.97561,1,1,0.278
1,10.5556,0.38536,-0.01117,6.25138,0,0,0.2557
1,10.5556,0.40089,-0.09278,1.09545,1,0,0.2069
1,10.5556,0.37036,0.05356,1.17572,0,0,0.2368
1,10.5556,0.37153,0.12903,0.87547,0,1,0.4197
1,10.5556,0.39949,0.18856,1.09803,1,0,0.258
1,10.5556,0.37856,0.08582,1.86941,0,0,0.2641
1,10.5556,0.36852,-0.13432,0.96559,1,1,0.3967
1,10.5556,0.36558,-0.07329,0.91499,0,0,0.3719
1,10.5556,0.38386,0.04683,0.81763,0,0,0.4263
1,10.5556,0.36853,0.03669,0.79997,1,1,0.3323
1,10.5556,0.39972,0.00666,1.01403,0,0,0.4171
1,10.5556,0.38329,0.07148,0.98202,0,0,0.3362
1,10.5556,0.39216,-0.05177,1.04918,1,1,0.3464
1,10.5556,0.38505,-0.01793,0.84268,1,0,0.2054
1,10.5556,0.38521,0.05323,2.23375,1,1,0.267
1,10.5556,0.36198,-0.11252,1.20621,0,0,0.298
1,10.5556,0.38044,-0.14384,0.9802,1,1,0.2873
1,10.5556,0.37141,-0.02588,1.24551,1,1,0.2793
1,10.5556,0.39129,-0.13579,1.04257,0,1,0.342
1,10.5556,0.37282,0.00337,0.93925,0,0,0.4279
1,10.5556,0.36758,0.03607,0.91144,1,1,0.2282
1,10.5556,0.3948,-0.0938,0.82267,1,0,0.2891
1,10.5556,0.36577,0.052,0.89537,0,1,0.2953
1,10.5556,0.38401,-0.1263,3.38689,0,1,0.3334
1,10.5556,0.39305,-0.10857,0.98357,0,1,0.3409
1,10.5556,0.37537,0.0556,1.24254,1,0,0.3096
1,10.5556,0.36747,-0.15556,1.10386,1,0,0.2523
1,10.5556,0.36253,0.05388,1.97549,0,0,0.2504
1,10.5556,0.367,-0.1913,0.80945,1,1,0.2646
1,10.5556,0.38119,-0.12927,1.80301,1,1,0.2954
1,10.5556,0.36156,-0.04337,0.92644,1,1,0.2567
1,10.5556,0.38378,-0.1341,1.2806,1,1,0.2689
1,10.5556,0.38318,0.14147,1.5252,0,0,0.2519
1,10.5556,0.37307,0.12672,0.83233,0,0,0.3274
1,10.5556,0.38426,0.0508,0.89308,1,1,0.2934
1,10.5556,0.36545,-0.00539,1.04116,1,0,0.247
1,10.5556,0.37695,0.13588,1.56387,1,1,0.2054
1,10.5556,0.36937,-0.00241,1.39016,1,0,0.2203
1,10.5556,0.37821,-0.06613,1.32829,0,0,0.2747
1,10.5556,0.38071,-0.08499,1.12395,0,1,0.2405
1,10.5556,0.39237,-0.00646,0.86988,1,0,0.1907
1,10.5556,0.39281,0.05709,0.99128,1,1,0.4968
1,10.5556,0.39836,-0.23621,0.88733,0,0,0.333
1,10.5556,0.38779,-0.08123,0.88724,0,1,0.3133
1,10.5556,0.39902,0.10835,5.04149,0,0,0.2503
1,10.5556,0.39035,0.09721,1.33433,1,1,0.2299
1,10.5556,0.36585,-0.07278,1.05345,1,1,0.2779
1,10.5556,0.39949,0.18856,1.09803,0,1,0.2051
1,10.5556,0.3731,-0.01189,2.42231,1,1,0.1841
1,10.5556,0.39235,-0.19674,0.89036,0,0,0.1862
1,10.5556,0.38632,0.09762,1.26746,1,1,0.2326
1,10.5556,0.36723,-0.00301,0.83491,1,1,0.2629
1,10.5556,0.39866,-0.16408,0.80131,0,0,0.3096
1,10.5556,0.37246,0.21869,0.91774,1,1,0.1792
1,10.5556,0.3903,-0.00412,0.79628,1,0,0.1934
1,10.5556,0.38412,0.03554,0.86177,0,1,0.2806
1,10.5556,0.3658,0.05762,0.81665,0,1,0.3822
1,10.5556,0.38461,-0.07228,0.92999,1,0,0.2763
1,10.5556,0.37354,0.0491,1.06186,0,0,0.2058
1,10.5556,0.36494,-0.08837,0.97774,0,1,0.4258
1,10.5556,0.38015,0.13673,0.92397,1,1,0.3838
1,10.5556,0.37192,-0.05965,1.79648,0,0,0.2791
1,10.5556,0.3628,-0.04212,0.96774,1,1,0.2682
1,10.5556,0.3676,-0.02818,2.04197,0,0,0.3234
1,10.5556,0.38509,0.00619,1.15909,0,0,0.2899
1,10.5556,0.38629,0.07771,1.25399,0,0,0.2479
1,10.5556,0.38149,-0.08392,0.99363,0,0,0.3085
1,10.5556,0.36925,-0.07148,0.94674,0,0,0.3167
1,10.5556,0.39545,0.11921,0.78875,0,1,0.2516
1,10.5556,0.38951,0.01018,0.81639,1,1,0.2888
1,10.5556,0.36203,-0.19223,0.89798,0,0,0.274
1,10.5556,0.40304,-0.14416,1.01787,0,0,0.2459
1,10.5556,0.37675,0.14179,1.05541,1,1,0.2117
1,10.5556,0.37634,0.02016,0.89467,0,0,0.3446
1,10.5556,0.396,-0.16819,1.29299,1,0,0.401
1,5.1111,0.17155,0.00391,1.93862,1,1,0.3409
1,5.1111,0.1843,0.00549,0.8397,1,0,0.3598
1,5.1111,0.17293,-0.02601,0.84429,0,0,0.2816
1,5.1111,0.17208,0.0769,0.90997,0,0,0.2331
1,5.1111,0.17663,0.02936,0.88649,0,0,0.3094
1,5.1111,0.18037,0.04659,1.51457,1,0,0.3048
